sample	name	taxonomy_id	taxonomy_lvl	new_est_reads	fraction_total_reads	taxonomy_chain
P6	Amycolatopsis keratiniphila	129921	S	248	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Amycolatopsis;Amycolatopsis japonica group;Amycolatopsis keratiniphila
P6	Amycolatopsis albispora	1804986	S	597	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Amycolatopsis;Amycolatopsis albispora
P6	Amycolatopsis orientalis	31958	S	185	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Amycolatopsis;Amycolatopsis orientalis
P6	Amycolatopsis mediterranei	33910	S	238	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Amycolatopsis;Amycolatopsis mediterranei
P6	Kutzneria sp. CA-103260	2802641	S	9540	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Kutzneria;unclassified Kutzneria;Kutzneria sp. CA-103260
P6	Kutzneria chonburiensis	1483604	S	1839	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Kutzneria;Kutzneria chonburiensis
P6	Kutzneria albida	43357	S	860	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Kutzneria;Kutzneria albida
P6	Kutzneria buriramensis	1045776	S	8419	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Kutzneria;Kutzneria buriramensis
P6	Pseudonocardia sp. DSM 110487	2865833	S	648	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Pseudonocardia;unclassified Pseudonocardia;Pseudonocardia sp. DSM 110487
P6	Pseudonocardia sp. AL041005-10	445576	S	315	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Pseudonocardia;unclassified Pseudonocardia;Pseudonocardia sp. AL041005-10
P6	Pseudonocardia sp. HH130630-07	1690815	S	176	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Pseudonocardia;unclassified Pseudonocardia;Pseudonocardia sp. HH130630-07
P6	Pseudonocardia dioxanivorans	240495	S	2045	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Pseudonocardia;Pseudonocardia dioxanivorans
P6	Pseudonocardia alaniniphila	75291	S	93	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Pseudonocardia;Pseudonocardia alaniniphila
P6	Pseudonocardia petroleophila	37331	S	512	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Pseudonocardia;Pseudonocardia petroleophila
P6	Pseudonocardia broussonetiae	2736640	S	415	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Pseudonocardia;Pseudonocardia broussonetiae
P6	Pseudonocardia autotrophica	2074	S	390	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Pseudonocardia;Pseudonocardia autotrophica
P6	Pseudonocardia abyssalis	2792008	S	277	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Pseudonocardia;Pseudonocardia abyssalis
P6	Saccharopolyspora pogona	333966	S	850	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Saccharopolyspora;Saccharopolyspora pogona
P6	Saccharopolyspora spinosa	60894	S	697	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Saccharopolyspora;Saccharopolyspora spinosa
P6	Saccharopolyspora erythraea	1836	S	510	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Saccharopolyspora;Saccharopolyspora erythraea
P6	Saccharopolyspora sp. ASAGF58	2719023	S	377	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Saccharopolyspora;unclassified Saccharopolyspora;Saccharopolyspora sp. ASAGF58
P6	Saccharopolyspora rosea	524884	S	299	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Saccharopolyspora;Saccharopolyspora rosea
P6	Saccharopolyspora gregorii	33914	S	188	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Saccharopolyspora;Saccharopolyspora gregorii
P6	Saccharothrix sp. 6-C	2781735	S	483	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Saccharothrix;unclassified Saccharothrix;Saccharothrix sp. 6-C
P6	Saccharothrix espanaensis	103731	S	321	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Saccharothrix;Saccharothrix espanaensis
P6	Saccharothrix syringae	103733	S	287	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Saccharothrix;Saccharothrix syringae
P6	Lentzea guizhouensis	1586287	S	354	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Lentzea;Lentzea guizhouensis
P6	Lentzea sp. HUAS12	2951806	S	285	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Lentzea;unclassified Lentzea;Lentzea sp. HUAS12
P6	Saccharomonospora marina	632569	S	235	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Saccharomonospora;Saccharomonospora marina
P6	Saccharomonospora cyanea	40989	S	142	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Saccharomonospora;Saccharomonospora cyanea
P6	Umezawaea sp. Da 62-37	3075927	S	339	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Umezawaea;unclassified Umezawaea;Umezawaea sp. Da 62-37
P6	Crossiella sp. CA-258035	2981138	S	310	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Crossiella;unclassified Crossiella;Crossiella sp. CA-258035
P6	Allokutzneria albata	211114	S	292	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Allokutzneria;Allokutzneria albata
P6	Kibdelosporangium phytohabitans	860235	S	125	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Kibdelosporangium;Kibdelosporangium phytohabitans
P6	Actinokineospora sp. UTMC 2448	2268449	S	244	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Actinokineospora;unclassified Actinokineospora;Actinokineospora sp. UTMC 2448
P6	Nonomuraea phyllanthi	2219224	S	2195	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Streptosporangiales;Streptosporangiaceae;Nonomuraea;Nonomuraea phyllanthi
P6	Nonomuraea gerenzanensis	93944	S	1464	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Streptosporangiales;Streptosporangiaceae;Nonomuraea;Nonomuraea gerenzanensis
P6	Nonomuraea coxensis	404386	S	1474	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Streptosporangiales;Streptosporangiaceae;Nonomuraea;Nonomuraea coxensis
P6	Nonomuraea sp. ATCC 55076	1909395	S	1045	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Streptosporangiales;Streptosporangiaceae;Nonomuraea;[Actinomadura] parvosata;[Actinomadura] parvosata subsp. kistnae
P6	Streptosporangium sp. 'caverna'	2202249	S	2383	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Streptosporangiales;Streptosporangiaceae;Streptosporangium;unclassified Streptosporangium;Streptosporangium sp. 'caverna'
P6	Streptosporangium roseum	2001	S	2984	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Streptosporangiales;Streptosporangiaceae;Streptosporangium;Streptosporangium roseum
P6	Thermobispora bispora	2006	S	566	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Streptosporangiales;Streptosporangiaceae;Thermobispora;Thermobispora bispora
P6	Actinomadura sp. WMMB 499	1219491	S	957	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Actinomadura;unclassified Actinomadura;Actinomadura sp. WMMB 499
P6	Actinomadura sp. NAK00032	2742128	S	1179	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Actinomadura;unclassified Actinomadura;Actinomadura sp. NAK00032
P6	Actinomadura sp. WMMA1423	2591108	S	655	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Actinomadura;unclassified Actinomadura;Actinomadura sp. WMMA1423
P6	Actinomadura verrucosospora	46165	S	1473	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Actinomadura;Actinomadura verrucosospora
P6	Actinomadura madurae	1993	S	1233	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Actinomadura;Actinomadura madurae
P6	Actinomadura graeca	2750812	S	906	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Actinomadura;Actinomadura graeca
P6	Thermomonospora amylolytica	1411117	S	2392	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Thermomonospora;Thermomonospora amylolytica
P6	Thermomonospora curvata	2020	S	1201	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Streptosporangiales;Thermomonosporaceae;Thermomonospora;Thermomonospora curvata
P6	Nocardiopsis gilva	280236	S	414	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Streptosporangiales;Nocardiopsidaceae;Nocardiopsis;Nocardiopsis gilva
P6	Nocardiopsis exhalans	163604	S	361	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Streptosporangiales;Nocardiopsidaceae;Nocardiopsis;Nocardiopsis exhalans
P6	Streptomonospora litoralis	2498135	S	322	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Streptosporangiales;Nocardiopsidaceae;Streptomonospora;Streptomonospora litoralis
P6	Spiractinospora alimapuensis	2820884	S	51	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Streptosporangiales;Nocardiopsidaceae;Spiractinospora;Spiractinospora alimapuensis
P6	Microbacterium azadirachtae	582680	S	1461	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;Microbacterium azadirachtae
P6	Microbacterium rhizosphaerae	1678237	S	744	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;Microbacterium rhizosphaerae
P6	Microbacterium protaetiae	2509458	S	226	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;Microbacterium protaetiae
P6	Agromyces soli	659012	S	1724	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Agromyces;Agromyces soli
P6	Agromyces marinus	1389020	S	280	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Agromyces;Agromyces marinus
P6	Leifsonia shinshuensis	150026	S	302	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Leifsonia;Leifsonia shinshuensis
P6	Protaetiibacter intestinalis	2419774	S	241	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Protaetiibacter;Protaetiibacter intestinalis
P6	Protaetiibacter sp. SSC-01	2759943	S	203	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Protaetiibacter;unclassified Protaetiibacter;Protaetiibacter sp. SSC-01
P6	Microterricola viridarii	412690	S	223	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microterricola;Microterricola viridarii
P6	Glaciibacter superstes	501023	S	65	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Glaciibacter;Glaciibacter superstes
P6	Arthrobacter sp. CJ23	2972479	S	545	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Micrococcaceae;Arthrobacter;unclassified Arthrobacter;Arthrobacter sp. CJ23
P6	Tetrasphaera sp. HKS02	1813880	S	470	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Intrasporangiaceae;Nostocoides;unclassified Nostocoides;Nostocoides sp. HKS02
P6	Intrasporangium calvum	53358	S	297	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Intrasporangiaceae;Intrasporangium;Intrasporangium calvum
P6	Pedococcus dokdonensis	443156	S	386	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Intrasporangiaceae;Pedococcus;Pedococcus dokdonensis
P6	Phycicoccus sp. HDW14	2714941	S	491	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Intrasporangiaceae;Phycicoccus;unclassified Phycicoccus;Phycicoccus sp. HDW14
P6	Cellulomonas fimi	1708	S	363	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Cellulomonadaceae;Cellulomonas;Cellulomonas fimi
P6	Ornithinimicrobium flavum	1288636	S	408	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Ornithinimicrobiaceae;Ornithinimicrobium;Ornithinimicrobium flavum
P6	Ornithinimicrobium avium	2283195	S	280	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Ornithinimicrobiaceae;Ornithinimicrobium;Ornithinimicrobium avium
P6	Serinicoccus hydrothermalis	1758689	S	248	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Ornithinimicrobiaceae;Serinicoccus;Serinicoccus hydrothermalis
P6	Occultella kanbiaonis	2675754	S	370	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Ruaniaceae;Occultella;Occultella kanbiaonis
P6	Ruania suaedae	2897774	S	166	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Ruaniaceae;Ruania;Ruania suaedae
P6	Georgenia yuyongxinii	2589797	S	235	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Allobogoriellales;Allobogoriellaceae;Georgenia;Georgenia yuyongxinii
P6	Pengzhenrongella sicca	2819238	S	359	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Micrococcales incertae sedis;Pengzhenrongella;Pengzhenrongella sicca
P6	Beutenbergia cavernae	84757	S	163	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Beutenbergiaceae;Beutenbergia;Beutenbergia cavernae
P6	Nocardioides sp. BP30	3036374	S	405	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides lacus
P6	Nocardioides sp. JS614	196162	S	458	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae;Nocardioides;unclassified Nocardioides;Nocardioides sp. JS614
P6	Nocardioides sp. LMS-CY	2840457	S	305	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae;Nocardioides;unclassified Nocardioides;Nocardioides sp. LMS-CY
P6	Nocardioides sp. TF02-7	2917724	S	357	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae;Nocardioides;unclassified Nocardioides;Nocardioides sp. TF02-7
P6	Nocardioides sp. InS609-2	2760705	S	211	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae;Nocardioides;unclassified Nocardioides;Nocardioides sp. InS609-2
P6	Nocardioides sp. zg-1228	2763008	S	350	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae;Nocardioides;unclassified Nocardioides;Nocardioides sp. zg-1228
P6	Nocardioides sp. Kera G14	2884264	S	164	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae;Nocardioides;unclassified Nocardioides;Nocardioides sp. Kera G14
P6	Nocardioides ungokensis	1643322	S	4262	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides ungokensis
P6	Nocardioides baekrokdamisoli	1804624	S	734	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides baekrokdamisoli
P6	Nocardioides cynanchi	2558918	S	950	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides cynanchi
P6	Nocardioides panacis	2849501	S	358	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides panacis
P6	Nocardioides marmorisolisilvae	1542737	S	230	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides marmorisolisilvae
P6	Nocardioides anomalus	2712223	S	302	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides anomalus
P6	Nocardioides scoriae	642780	S	341	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides scoriae
P6	Nocardioides mesophilus	433659	S	279	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides mesophilus
P6	Nocardioides dokdonensis	450734	S	298	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides dokdonensis
P6	Nocardioides rotundus	1774216	S	319	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides rotundus
P6	Nocardioides humi	449461	S	238	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides humi
P6	Nocardioides pantholopis	2483798	S	331	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides pantholopis
P6	Nocardioides ochotonae	2685869	S	531	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides ochotonae
P6	Nocardioides marinisabuli	419476	S	385	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides marinisabuli
P6	Nocardioides aromaticivorans	200618	S	268	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides aromaticivorans
